"","Frequency","Max..ug.g.","Component.Name","CAS..","sample","tissue","name","species"
"15273",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15274",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15275",1,0.02520246,"Bifenthrin","82657-04-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15276",1,0.043001001,"Fipronil","120068-37-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15277",1,0.022485385,"Methyl parathion","298-00-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15278",1,0.058449908,"Cyprodinil","121552-61-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15279",1,0.028525787,"Endosulfan ether","3369-52-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15280",1,0.042788681,"Dieldrin ","60-57-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15281",1,0.047542979,"Chloropropylate","10/2/5836","X42.HC.4",NA,"HC","Hyla Cinerea"
"15282",1,0.026327568,"Lenacil","8/1/2164","X42.HC.4",NA,"HC","Hyla Cinerea"
"15283",0,0,"Metolachlor","51218-45-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15284",0,0,"Anthraquinone","84-65-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15285",0,0,"Chlorothalonil","1897-45-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15286",0,0,"Tebuconazole","107534-96-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15287",0,0,"Alachlor—","15972-60-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15288",0,0,"Biphenyl","92-52-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15289",0,0,"Malathion","121-75-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15290",0,0,"DDT, o,p'-","789-02-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15291",0,0,"Endosulfan II","33213-65-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15292",0,0,"Permethrin, trans-","61949-77-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15293",0,0,"Flutolanil","66332-96-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15294",0,0,"Endosulfan sulfate","1031-07-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15295",0,0,"Fludioxonil","131341-86-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15296",0,0,"Pretilachlor","51218-49-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15297",0,0,"Nonachlor, trans-","39765-80-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15298",0,0,"Chlordane","57-74-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15299",0,0,"DDE, p,p'-","72-55-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15300",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15301",0,0,"DDD, o,p'-","53-19-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15302",0,0,"Fenson","80-38-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15303",0,0,"Bioallethrin—","584-79-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15304",0,0,"Piperonyl butoxide","51-03-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15305",0,0,"Permethrin, cis-—","61949-76-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15306",0,0,"Fenvalerate 1††","51630-58-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15307",0,0,"Acrinathrin","101007-06-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15308",0,0,"Chlorpropham","101-21-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15309",0,0,"Imidacloprid-D4","1015855-75-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15310",0,0,"Heptachlor epoxide","1024-57-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15311",0,0,"tau-Fluvalinate 1††","102851-06-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15312",0,0,"Chlorbenside","103-17-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15313",0,0,"Resmethrin 1††","10453-86-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15314",0,0,"Dichlofluanid","1085-98-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15315",0,0,"Pebulate","1114-71-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15316",0,0,"Cycloate","1134-23-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15317",0,0,"MGK 264 1††","113-48-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15318",0,0,"Endosulfan","115-29-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15319",0,0,"Tetradifon","116-29-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15320",0,0,"Tecnazene","117-18-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15321",0,0,"Transfluthrin","118712-89-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15322",0,0,"Hexachlorobenzene","118-74-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15323",0,0,"Pyridaphenthion","119-12-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15324",0,0,"Tebufenpyrad","119168-77-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15325",0,0,"Diclobenil","1194-65-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15326",0,0,"Thiacloprid","11988-49-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15327",0,0,"Fenitrothion","122-14-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15328",0,0,"Chlorfenapyr","122453-73-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15329",0,0,"Clothianidin-D3","126776-24-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15330",0,0,"Carfentrazone ethyl","128639-02-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15331",0,0,"Thiamethoxam-D3","1294048-82-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15332",0,0,"Terbufos","13071-79-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15333",0,0,"Bromfenvinphos-methyl","13104-21-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15334",0,0,"Captan","133-06-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15335",0,0,"Folpet","133-07-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15336",0,0,"Pyrazophos","13457-18-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15337",0,0,"Acetamiprid-D3","1353869-35-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15338",0,0,"Acetamiprid","135410-20-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15339",0,0,"Quinalphos","13593-03-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15340",0,0,"Fluquinconazole","136426-54-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15341",0,0,"Imidacloprid","138261-41-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15342",0,0,"Nitenpyram","150824-47-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15343",0,0,"Thiamethoxam","153719-23-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15344",0,0,"Trifluralin","1582-09-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15345",0,0,"Dinotefuran","165252-70-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15346",0,0,"Edifenphos","17109-49-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15347",0,0,"Thiacloprid-D4","1793071-39-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15348",0,0,"Iodofenfos","18181-70-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15349",0,0,"Bromopropylate","18181-80-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15350",0,0,"Pentachlorothioanisole","1825-19-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15351",0,0,"Pentachloroanisole","1825-21-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15352",0,0,"Nitrofen","1836-75-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15353",0,0,"Chlorthal-dimethyl","1861-32-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15354",0,0,"Benfluralin","1861-40-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15355",0,0,"Propachlor","1918-16-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15356",0,0,"Oxadiazon","19666-30-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15357",0,0,"Pentachlorobenzonitrile","20925-85-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15358",0,0,"EPN","2104-64-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15359",0,0,"Bromophos-methyl","2104-96-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15360",0,0,"Clothianidin","210880-92-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15361",0,0,"4,4'-Methoxychlor olefin","2132-70-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15362",0,0,"Leptophos","21609-90-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15363",0,0,"Fenamiphos","22224-92-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15364",0,0,"Tetrachlorvinphos","22248-79-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15365",0,0,"Diallate 1††","2303-16-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15366",0,0,"Triallate","2303-17-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15367",0,0,"Phosalone","2310-17-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15368",0,0,"Propargite—","2312-35-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15369",0,0,"Pirimiphos-ethyl","23505-41-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15370",0,0,"Propyzamide","23950-58-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15371",0,0,"Triazophos","24017-47-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15372",0,0,"Captafol","6/1/2425","X42.HC.4",NA,"HC","Hyla Cinerea"
"15373",0,0,"Etridazole","2593-15-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15374",0,0,"Phenothrin 1††","26002-80-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15375",0,0,"Profluralin","26399-36-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15376",0,0,"Azinphos-ethyl","2642-71-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15377",0,0,"Chloroneb","2675-77-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15378",0,0,"Norflurazon","27314-13-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15379",0,0,"Prodiamine","29091-21-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15380",0,0,"Chlorpyrifos","2921-88-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15381",0,0,"Pirimiphos-methyl","29232-93-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15382",0,0,"Phorate","298-02-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15383",0,0,"Disulfoton","298-04-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15384",0,0,"Fenchlorphos","299-84-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15385",0,0,"2,4'-Methoxychlor","30667-99-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15386",0,0,"Aldrin","309-00-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15387",0,0,"BHC, alpha-","319-84-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15388",0,0,"BHC, beta-","319-85-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15389",0,0,"BHC, delta-","319-86-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15390",0,0,"Procymidone","32809-16-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15391",0,0,"Linuron","330-55-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15392",0,0,"Fluchloralin","33245-39-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15393",0,0,"Diazinon","333-41-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15394",0,0,"Bromfenvinphos","33399-00-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15395",0,0,"Isopropalin","33820-53-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15396",0,0,"Prothiofos","34643-46-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15397",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15398",0,0,"Sulprofos","35400-43-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15399",0,0,"Iprodione","36734-19-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15400",0,0,"Sulfotep","3689-24-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15401",0,0,"Fenpropathrin","39515-41-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15402",0,0,"Profenofos","41198-08-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15403",0,0,"Bupirimate","41483-43-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15404",0,0,"Tricyclazole","41814-78-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15405",0,0,"Isazophos","42509-80-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15406",0,0,"Oxyfluorfen","42874-03-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15407",0,0,"Isodrin","465-73-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15408",0,0,"Chlorfenvinphos 1††","470-90-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15409",0,0,"Nitralin","4726-14-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15410",0,0,"Bromophos-ethyl","4824-78-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15411",0,0,"DDT, p,p'-","50-29-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15412",0,0,"Vinclozolin","50471-44-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15413",0,0,"Dimethachlor","50563-36-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15414",0,0,"Chlorobenzilate","510-15-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15415",0,0,"Chlordane, cis-","5103-71-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15416",0,0,"Nonachlor, cis-","5103-73-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15417",0,0,"Chlordane, trans-","5103-74-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15418",0,0,"Hexazinone","51235-04-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15419",0,0,"Cypermethrin 1††","52315-07-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15420",0,0,"Pentachloroaniline","527-20-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15421",0,0,"Deltamethrin","52918-63-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15422",0,0,"Pyrimethanil","53112-28-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15423",0,0,"Endrin ketone","53494-70-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15424",0,0,"Ethalfluralin","55283-68-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15425",0,0,"Fenthion","55-38-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15426",0,0,"Chlorpyrifos-methyl","5598-13-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15427",0,0,"Ethion","563-12-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15428",0,0,"Parathion","56-38-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15429",0,0,"Coumaphos","56-72-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15430",0,0,"Tolclofos-methyl","57018-04-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15431",0,0,"Metalaxyl—","57837-19-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15432",0,0,"Acequinocyl","57960-19-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15433",0,0,"BHC, gamma-","58-89-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15434",0,0,"Terbacil","5902-51-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15435",0,0,"Terbutylazine—","5915-41-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15436",0,0,"Fluridone","59756-60-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15437",0,0,"Fenarimol","60168-88-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15438",0,0,"Chlorthiophos 1—††","60238-56-4 ","X42.HC.4",NA,"HC","Hyla Cinerea"
"15439",0,0,"Pentachlorobenzene","608-93-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15440",0,0,"Methacrifos","62610-77-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15441",0,0,"Penconazole","66246-88-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15442",0,0,"Metazachlor","67129-08-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15443",0,0,"Prochloraz","67747-09-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15444",0,0,"Cyfluthrin 1††","68359-37-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15445",0,0,"Triflumizole","68694-11-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15446",0,0,"Flucythrinate 1††","70124-77-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15447",0,0,"Propanil","709-98-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15448",0,0,"Endrin","72-20-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15449",0,0,"Methoxychlor","72-43-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15450",0,0,"DDD, p,p'-","72-54-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15451",0,0,"Ethylan","72-56-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15452",0,0,"Tolylfluanid","731-27-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15453",0,0,"Phosmet","732-11-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15454",0,0,"Endrin aldehyde","7421-93-4","X42.HC.4",NA,"HC","Hyla Cinerea"
"15455",0,0,"Heptachlor","76-44-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15456",0,0,"Flutriafol","76674-21-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15457",0,0,"Paclobutrazol","76738-62-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15458",0,0,"Tetramethrin 1††","7696-12-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15459",0,0,"Pyraclofos","77458-01-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15460",0,0,"Mevinphos ","7786-34-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15461",0,0,"Carbophenothion","786-19-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15462",0,0,"Fluazifop-P-butyl","79241-46-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15463",0,0,"Tefluthrin","79538-32-2","X42.HC.4",NA,"HC","Hyla Cinerea"
"15464",0,0,"Chlorfenson","80-33-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15465",0,0,"Etofenprox","80844-07-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15466",0,0,"Clomazone","81777-89-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15467",0,0,"Quintozene—","82-68-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15468",0,0,"Chlozolinate","84332-86-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15469",0,0,"Flusilazole","85509-19-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15470",0,0,"Azinphos-methyl","86-50-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15471",0,0,"Propisochlor","86763-47-5","X42.HC.4",NA,"HC","Hyla Cinerea"
"15472",0,0,"Myclobutanil","88671-89-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15473",0,0,"Cyhalothrin, lambda-","91465-08-6","X42.HC.4",NA,"HC","Hyla Cinerea"
"15474",0,0,"Allidochlor","93-71-0","X42.HC.4",NA,"HC","Hyla Cinerea"
"15475",0,0,"Fonofos","944-22-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15476",0,0,"Pyriproxyfen","95737-68-1","X42.HC.4",NA,"HC","Hyla Cinerea"
"15477",0,0,"Diphenamid","957-51-7","X42.HC.4",NA,"HC","Hyla Cinerea"
"15478",0,0,"Endosulfan I","959-98-8","X42.HC.4",NA,"HC","Hyla Cinerea"
"15479",0,0,"Pyridaben","96489-71-3","X42.HC.4",NA,"HC","Hyla Cinerea"
"15480",0,0,"Dicloran","99-30-9","X42.HC.4",NA,"HC","Hyla Cinerea"
"15481",66,0.215665977,"Diphenylamine","122-39-4","X42.HC.5",0.006691649,"HC","Hyla Cinerea"
"15482",25,0.06013552,"Mirex","2385-85-5","X42.HC.5",0.020074946,"HC","Hyla Cinerea"
"15483",22,0.05723334,"DDE, o,p'-","3424-82-6","X42.HC.5",0.023420771,"HC","Hyla Cinerea"
"15484",11,0.012505471,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","X42.HC.5",NA,"HC","Hyla Cinerea"
"15485",2,0.024753088,"Acetochlor","34256-82-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15486",2,0.017075628,"Atrazine","1912-24-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15487",2,0.079443893,"Pendimethalin","40487-42-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15488",2,0.013163784,"2-Phenylphenol","90-43-7","X42.HC.5",NA,"HC","Hyla Cinerea"
"15489",2,0.055403708,"Triadimefon","43121-43-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15490",2,0.24722349,"Triadimenol","55219-65-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15491",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15492",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15493",1,0.02520246,"Bifenthrin","82657-04-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15494",1,0.043001001,"Fipronil","120068-37-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15495",1,0.022485385,"Methyl parathion","298-00-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15496",1,0.058449908,"Cyprodinil","121552-61-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15497",1,0.028525787,"Endosulfan ether","3369-52-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15498",1,0.042788681,"Dieldrin ","60-57-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15499",1,0.047542979,"Chloropropylate","10/2/5836","X42.HC.5",NA,"HC","Hyla Cinerea"
"15500",1,0.026327568,"Lenacil","8/1/2164","X42.HC.5",NA,"HC","Hyla Cinerea"
"15501",0,0,"Metolachlor","51218-45-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15502",0,0,"Anthraquinone","84-65-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15503",0,0,"Chlorothalonil","1897-45-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15504",0,0,"Tebuconazole","107534-96-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15505",0,0,"Alachlor—","15972-60-8","X42.HC.5",NA,"HC","Hyla Cinerea"
"15506",0,0,"Biphenyl","92-52-4","X42.HC.5",NA,"HC","Hyla Cinerea"
"15507",0,0,"Malathion","121-75-5","X42.HC.5",NA,"HC","Hyla Cinerea"
"15508",0,0,"DDT, o,p'-","789-02-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15509",0,0,"Endosulfan II","33213-65-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15510",0,0,"Permethrin, trans-","61949-77-7","X42.HC.5",NA,"HC","Hyla Cinerea"
"15511",0,0,"Flutolanil","66332-96-5","X42.HC.5",NA,"HC","Hyla Cinerea"
"15512",0,0,"Endosulfan sulfate","1031-07-8","X42.HC.5",NA,"HC","Hyla Cinerea"
"15513",0,0,"Fludioxonil","131341-86-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15514",0,0,"Pretilachlor","51218-49-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15515",0,0,"Nonachlor, trans-","39765-80-5","X42.HC.5",NA,"HC","Hyla Cinerea"
"15516",0,0,"Chlordane","57-74-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15517",0,0,"DDE, p,p'-","72-55-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15518",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15519",0,0,"DDD, o,p'-","53-19-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15520",0,0,"Fenson","80-38-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15521",0,0,"Bioallethrin—","584-79-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15522",0,0,"Piperonyl butoxide","51-03-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15523",0,0,"Permethrin, cis-—","61949-76-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15524",0,0,"Fenvalerate 1††","51630-58-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15525",0,0,"Acrinathrin","101007-06-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15526",0,0,"Chlorpropham","101-21-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15527",0,0,"Imidacloprid-D4","1015855-75-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15528",0,0,"Heptachlor epoxide","1024-57-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15529",0,0,"tau-Fluvalinate 1††","102851-06-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15530",0,0,"Chlorbenside","103-17-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15531",0,0,"Resmethrin 1††","10453-86-8","X42.HC.5",NA,"HC","Hyla Cinerea"
"15532",0,0,"Dichlofluanid","1085-98-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15533",0,0,"Pebulate","1114-71-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15534",0,0,"Cycloate","1134-23-2","X42.HC.5",NA,"HC","Hyla Cinerea"
"15535",0,0,"MGK 264 1††","113-48-4","X42.HC.5",NA,"HC","Hyla Cinerea"
"15536",0,0,"Endosulfan","115-29-7","X42.HC.5",NA,"HC","Hyla Cinerea"
"15537",0,0,"Tetradifon","116-29-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15538",0,0,"Tecnazene","117-18-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15539",0,0,"Transfluthrin","118712-89-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15540",0,0,"Hexachlorobenzene","118-74-1","X42.HC.5",NA,"HC","Hyla Cinerea"
"15541",0,0,"Pyridaphenthion","119-12-0","X42.HC.5",NA,"HC","Hyla Cinerea"
"15542",0,0,"Tebufenpyrad","119168-77-3","X42.HC.5",NA,"HC","Hyla Cinerea"
"15543",0,0,"Diclobenil","1194-65-6","X42.HC.5",NA,"HC","Hyla Cinerea"
"15544",0,0,"Thiacloprid","11988-49-9","X42.HC.5",NA,"HC","Hyla Cinerea"
"15545",0,0,"Fenitrothion","122-14-5","X42.HC.5",NA,"HC","Hyla Cinerea"
"15546",0,0,"Chlorfenapyr","122453-73-0","X42.HC.5",NA,"HC","Hyla Cinerea"
